Command	Test program	Args	Test type	time - real	time - user	time - sys	/usr/bin/time - Command being timed	/usr/bin/time - User time (seconds)	/usr/bin/time - System time (seconds)	/usr/bin/time - Percent of CPU this job got	/usr/bin/time - Elapsed (wall clock) time (h:mm:ss or m:ss)	/usr/bin/time - Average shared text size (kbytes)	/usr/bin/time - Average unshared data size (kbytes)	/usr/bin/time - Average stack size (kbytes)	/usr/bin/time - Average total size (kbytes)	/usr/bin/time - Maximum resident set size (kbytes)	/usr/bin/time - Average resident set size (kbytes)	/usr/bin/time - Major (requiring I/O) page faults	/usr/bin/time - Minor (reclaiming a frame) page faults	/usr/bin/time - Voluntary context switches	/usr/bin/time - Involuntary context switches	/usr/bin/time - Swaps	/usr/bin/time - File system inputs	/usr/bin/time - File system outputs	/usr/bin/time - Socket messages sent	/usr/bin/time - Socket messages received	/usr/bin/time - Signals delivered	/usr/bin/time - Page size (bytes)	/usr/bin/time - Exit status	date +%s%N -  nanoseconds	date +%s%N -  picoseconds	date +%s%N -  miliseconds	
systemd-run --user --wait -p 'NoNewPrivileges=true' -p 'MemoryDenyWriteExecute=true' -p 'PrivateUsers=true' -p 'SecureBits= keep-caps-locked no-setuid-fixup-locked noroot noroot-locked' -p 'CapabilityBoundingSet=' -p 'AmbientCapabilities=' /media/caioh/EXTERNAL_HDD1/TCC_CAIO/site_testes_pequenos_performance/C_CPP_Benchmarks/return_0.exe	'return_0.exe'	''	speed	0m0.010s	0m0.006s	0m0.000s	"systemd-run --user --wait -p NoNewPrivileges=true -p MemoryDenyWriteExecute=true -p PrivateUsers=true -p SecureBits= keep-caps-locked no-setuid-fixup-locked noroot noroot-locked -p CapabilityBoundingSet= -p AmbientCapabilities= /media/caioh/EXTERNAL_HDD1/TCC_CAIO/site_testes_pequenos_performance/C_CPP_Benchmarks/return_0.exe"	0.00	0.00	20%	0:00.02	0	0	0	0	6576	0	0	774	58	0	0	0	0	0	0	0	4096	0	32980233ns 	32980us 	32ms	
/media/caioh/EXTERNAL_HDD1/TCC_CAIO/seccomp/exec_program_seccomp --host-filesystem --no-seccomp --keep-privs /media/caioh/EXTERNAL_HDD1/TCC_CAIO/site_testes_pequenos_performance/C_CPP_Benchmarks/return_0.exe	'return_0.exe'	''	speed	0m0.001s	0m0.001s	0m0.000s	"/media/caioh/EXTERNAL_HDD1/TCC_CAIO/seccomp/exec_program_seccomp --host-filesystem --no-seccomp --keep-privs /media/caioh/EXTERNAL_HDD1/TCC_CAIO/site_testes_pequenos_performance/C_CPP_Benchmarks/return_0.exe"	0.00	0.00	85%	0:00.00	0	0	0	0	1572	0	0	116	16	0	0	0	0	0	0	0	4096	0	1207555ns 	1207us 	1ms	
/media/caioh/EXTERNAL_HDD1/TCC_CAIO/seccomp/exec_program_seccomp --unshare all --fork --host-filesystem --no-seccomp /media/caioh/EXTERNAL_HDD1/TCC_CAIO/site_testes_pequenos_performance/C_CPP_Benchmarks/return_0.exe	'return_0.exe'	''	speed	0m0.002s	0m0.001s	0m0.000s	"/media/caioh/EXTERNAL_HDD1/TCC_CAIO/seccomp/exec_program_seccomp --unshare all --fork --host-filesystem --no-seccomp /media/caioh/EXTERNAL_HDD1/TCC_CAIO/site_testes_pequenos_performance/C_CPP_Benchmarks/return_0.exe"	0.00	0.00	0%	0:00.00	0	0	0	0	1580	0	0	164	18	1	0	0	0	0	0	0	4096	0	1608781ns 	1608us 	1ms	
unshare -muinpUCT --fork --map-current-user -R /media/caioh/EXTERNAL_HDD1/TCC_CAIO/site_testes_pequenos_performance/C_CPP_Benchmarks /cpu_single_thread_no_op_loop.exe 1000000	'cpu_single_thread_no_op_loop.exe'	'1000000'	speed	0m0.002s	0m0.002s	0m0.000s	"unshare -muinpUCT --fork --map-current-user -R /media/caioh/EXTERNAL_HDD1/TCC_CAIO/site_testes_pequenos_performance/C_CPP_Benchmarks /cpu_single_thread_no_op_loop.exe 1000000"	0.00	0.00	100%	0:00.00	0	0	0	0	2000	0	0	166	17	0	0	0	0	0	0	0	4096	0	2221305ns 	2221us 	2ms	
podman run --rm -ti --volume /media/caioh/EXTERNAL_HDD1/TCC_CAIO/site_testes_pequenos_performance/C_CPP_Benchmarks:/ --entrypoint /cpu_single_thread_no_op_loop.exe empty_container 1000000	'cpu_single_thread_no_op_loop.exe'	'1000000'	speed	0m0.531s	0m0.258s	0m0.016s	"podman run --rm -ti --volume /media/caioh/EXTERNAL_HDD1/TCC_CAIO/site_testes_pequenos_performance/C_CPP_Benchmarks:/ --entrypoint /cpu_single_thread_no_op_loop.exe empty_container 1000000"	0.24	0.04	45%	0:00.63	0	0	0	0	73036	0	0	7076	2685	34	0	0	352	0	0	0	4096	0	640520531ns 	640520us 	640ms	
bwrap --unshare-all --cap-drop all --ro-bind /media/caioh/EXTERNAL_HDD1/TCC_CAIO/site_testes_pequenos_performance/C_CPP_Benchmarks / /cpu_single_thread_no_op_loop.exe 1000000	'cpu_single_thread_no_op_loop.exe'	'1000000'	speed	0m0.003s	0m0.001s	0m0.000s	"bwrap --unshare-all --cap-drop all --ro-bind /media/caioh/EXTERNAL_HDD1/TCC_CAIO/site_testes_pequenos_performance/C_CPP_Benchmarks / /cpu_single_thread_no_op_loop.exe 1000000"	0.00	0.00	50%	0:00.00	0	0	0	0	2068	0	0	121	2	0	0	0	0	0	0	0	4096	0	3089401ns 	3089us 	3ms	
systemd-run --user --wait -p 'NoNewPrivileges=true' -p 'MemoryDenyWriteExecute=true' -p 'PrivateUsers=true' -p 'SecureBits= keep-caps-locked no-setuid-fixup-locked noroot noroot-locked' -p 'CapabilityBoundingSet=' -p 'AmbientCapabilities=' /media/caioh/EXTERNAL_HDD1/TCC_CAIO/site_testes_pequenos_performance/C_CPP_Benchmarks/cpu_single_thread_no_op_loop.exe 1000000	'cpu_single_thread_no_op_loop.exe'	'1000000'	speed	0m0.012s	0m0.003s	0m0.003s	"systemd-run --user --wait -p NoNewPrivileges=true -p MemoryDenyWriteExecute=true -p PrivateUsers=true -p SecureBits= keep-caps-locked no-setuid-fixup-locked noroot noroot-locked -p CapabilityBoundingSet= -p AmbientCapabilities= /media/caioh/EXTERNAL_HDD1/TCC_CAIO/site_testes_pequenos_performance/C_CPP_Benchmarks/cpu_single_thread_no_op_loop.exe 1000000"	0.00	0.00	20%	0:00.02	0	0	0	0	6604	0	0	773	61	1	0	0	0	0	0	0	4096	0	32779384ns 	32779us 	32ms	
/media/caioh/EXTERNAL_HDD1/TCC_CAIO/seccomp/exec_program_seccomp --host-filesystem --no-seccomp --keep-privs /media/caioh/EXTERNAL_HDD1/TCC_CAIO/site_testes_pequenos_performance/C_CPP_Benchmarks/cpu_single_thread_no_op_loop.exe 1000000	'cpu_single_thread_no_op_loop.exe'	'1000000'	speed	0m0.001s	0m0.001s	0m0.000s	"/media/caioh/EXTERNAL_HDD1/TCC_CAIO/seccomp/exec_program_seccomp --host-filesystem --no-seccomp --keep-privs /media/caioh/EXTERNAL_HDD1/TCC_CAIO/site_testes_pequenos_performance/C_CPP_Benchmarks/cpu_single_thread_no_op_loop.exe 1000000"	0.00	0.00	100%	0:00.00	0	0	0	0	1504	0	0	132	16	0	0	0	0	0	0	0	4096	0	1812304ns 	1812us 	1ms	
/media/caioh/EXTERNAL_HDD1/TCC_CAIO/seccomp/exec_program_seccomp --unshare all --fork --host-filesystem --no-seccomp /media/caioh/EXTERNAL_HDD1/TCC_CAIO/site_testes_pequenos_performance/C_CPP_Benchmarks/cpu_single_thread_no_op_loop.exe 1000000	'cpu_single_thread_no_op_loop.exe'	'1000000'	speed	0m0.002s	0m0.002s	0m0.000s	"/media/caioh/EXTERNAL_HDD1/TCC_CAIO/seccomp/exec_program_seccomp --unshare all --fork --host-filesystem --no-seccomp /media/caioh/EXTERNAL_HDD1/TCC_CAIO/site_testes_pequenos_performance/C_CPP_Benchmarks/cpu_single_thread_no_op_loop.exe 1000000"	0.00	0.00	100%	0:00.00	0	0	0	0	1516	0	0	181	18	1	0	0	0	0	0	0	4096	0	2329768ns 	2329us 	2ms	




Command	Test program	Args	Test type	syscalls	
/media/caioh/EXTERNAL_HDD1/TCC_CAIO/site_testes_pequenos_performance/C_CPP_Benchmarks/return_0.exe	'return_0.exe'	''	syscall	mprotect brk execve uname readlink arch_prctl set_tid_address set_robust_list prlimit64 getrandom	
/media/caioh/EXTERNAL_HDD1/TCC_CAIO/site_testes_pequenos_performance/C_CPP_Benchmarks/cpu_single_thread_no_op_loop.exe 1000000	'cpu_single_thread_no_op_loop.exe'	'1000000'	syscall	write mprotect brk ioctl execve uname readlink arch_prctl set_tid_address newfstatat set_robust_list prlimit64 getrandom	




Command	Test program	Args	Test type	capsh - Current	capsh - Bounding set	capsh - Ambient set	capsh - Current IAB	capsh - Securebits	capsh - secure-noroot	capsh - secure-no-suid-fixup	capsh - secure-keep-caps	capsh - secure-no-ambient-raise	capsh - uid	capsh - euid	capsh - gid	capsh - groups	capsh - Guessed mode	
unshare -muinpUCT --fork --map-root-user setpriv --nnp --securebits +noroot,+noroot_locked,+no_setuid_fixup_locked,+keep_caps_locked capsh --print	'capsh'	'--print'	security		cap_chown cap_dac_override cap_dac_read_search cap_fowner cap_fsetid cap_kill cap_setgid cap_setuid cap_setpcap cap_linux_immutable cap_net_bind_service cap_net_broadcast cap_net_admin cap_net_raw cap_ipc_lock cap_ipc_owner cap_sys_module cap_sys_rawio cap_sys_chroot cap_sys_ptrace cap_sys_pacct cap_sys_admin cap_sys_boot cap_sys_nice cap_sys_resource cap_sys_time cap_sys_tty_config cap_mknod cap_lease cap_audit_write cap_audit_control cap_setfcap cap_mac_override cap_mac_admin cap_syslog cap_wake_alarm cap_block_suspend cap_audit_read cap_perfmon cap_bpf cap_checkpoint_restore			053/0x2b/6'b101011	yes (locked)	no (locked)	no (locked)	no (unlocked)	0(root)	0(root)	0(root)	65534(nogroup) 65534(nogroup) 65534(nogroup) 65534(nogroup) 65534(nogroup) 65534(nogroup) 65534(nogroup) 65534(nogroup) 0(root)	UNCERTAIN (0)	
systemd-run --user -P --wait -p 'NoNewPrivileges=true' -p 'MemoryDenyWriteExecute=true' -p 'PrivateUsers=true' -p 'SecureBits= keep-caps-locked no-setuid-fixup-locked noroot noroot-locked' -p 'CapabilityBoundingSet=' -p 'AmbientCapabilities=' capsh --print	'capsh'	'--print'	security				!cap_chown !cap_dac_override !cap_dac_read_search !cap_fowner !cap_fsetid !cap_kill !cap_setgid !cap_setuid !cap_setpcap !cap_linux_immutable !cap_net_bind_service !cap_net_broadcast !cap_net_admin !cap_net_raw !cap_ipc_lock !cap_ipc_owner !cap_sys_module !cap_sys_rawio !cap_sys_chroot !cap_sys_ptrace !cap_sys_pacct !cap_sys_admin !cap_sys_boot !cap_sys_nice !cap_sys_resource !cap_sys_time !cap_sys_tty_config !cap_mknod !cap_lease !cap_audit_write !cap_audit_control !cap_setfcap !cap_mac_override !cap_mac_admin !cap_syslog !cap_wake_alarm !cap_block_suspend !cap_audit_read !cap_perfmon !cap_bpf !cap_checkpoint_restore	053/0x2b/6'b101011	yes (locked)	no (locked)	no (locked)	no (unlocked)	1000(caioh)	1000(caioh)	1000(caioh)	65534(nogroup) 65534(nogroup) 65534(nogroup) 65534(nogroup) 65534(nogroup) 65534(nogroup) 65534(nogroup) 65534(nogroup) 1000(caioh)	UNCERTAIN (0)	

